DIRECTORIO,NOMBRE_LOCALIDAD,NOMBRE_ESTRATO,NVCBP4,NVCBP14A,NVCBP14D,NVCBP14E,NVCBP14G,NVCBP15A,NVCBP15C,NVCBP15F,NVCBP15G,NVCBP16A3,NVCBP16A4,NPCKP17,NPCKP18,NPCKP23,NPCKP44A,NPCKPN62A,NPCKPN62B,NPCKP64A,NPCKP64E,NHCCP3,NHCCP6,NHCCP7,NHCCP8_1,NHCCP8_2,NHCCP8_3,NHCCP8_6,NHCCP8_7,NHCCP8_8,NHCCP8_9,NHCCP9,NHCCP11,NHCCP11A,NHCCP12,NHCCP41,NHCCP41A,NHCCP47A,NHCCP47B,NHCLP2A,NHCLP2B,NHCLP2C,NHCLP2E,NHCLP4,NHCLP5,NHCLP8AB,NHCLP8AE,NHCLP10,NHCLP11,NHCLP29_1A,NHCLP29_1C,NHCLP29_1E,NHCLP29_1F,NPCHP4
1161812.0,Usaquén,Los Cedros,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,4000000.0,1.0,1.0,4000000.0,1,2,1.0,2020.0,4000000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1161862.0,Ciudad Bolívar,Lucero,2,2,2,1,1,1,1,2,2,9,9,1.0,1.0,900000.0,7.0,2.0,900000.0,2,2,1.0,1966.0,900000.0,,,,,,,,900000.0,2,,1.0,2,,2,2,2,2,2,2,2,1,,,3,2,,,,,
1161871.0,Suba,Niza,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,99.0,1.0,1.0,99.0,1,1,1.0,2000.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,8.0
1161872.0,Suba,Niza,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,10000000.0,11.0,1.0,10000000.0,1,1,1.0,2005.0,10000000.0,,,,,,,,10000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,2,,,1.0,,11.0
1161910.0,Usaquén,Usaquén,1,2,2,2,2,1,2,2,2,2,2,2.0,1.0,3000000.0,1.0,2.0,3000000.0,2,2,1.0,2000.0,3000000.0,,,,,,,,3000000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,3,,,3,2,,,,,9.0
1161911.0,Engativá,ENGATIVÁ: Santa Cecilia + Jardín  Botánico,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,3000000.0,7.0,1.0,3000000.0,2,1,1.0,2001.0,3000000.0,,,,,,,,3000000.0,2,,2.0,1,2.0,2,2,2,2,2,1,2,2,,,3,2,,,1.0,,9.0
1161949.0,San Cristóbal,Los Libertadores,2,2,2,2,2,2,2,2,2,1,1,1.0,2.0,1200000.0,7.0,2.0,1200000.0,2,2,1.0,1995.0,1200000.0,,,,,,,,1200000.0,2,,1.0,2,,2,2,2,2,2,2,3,3,,,1,2,,,,,5.0
1161970.0,Los Mártires,La Sabana,1,1,2,2,2,2,1,2,2,1,1,1.0,1.0,1500000.0,7.0,2.0,1500000.0,2,2,1.0,2005.0,1500000.0,,,,,,,,1500000.0,2,,1.0,2,,2,2,2,2,2,2,1,2,,,2,2,,,,,4.0
1161979.0,Los Mártires,La Sabana,1,1,2,2,2,2,1,2,2,1,1,1.0,1.0,2200000.0,4.0,2.0,2200000.0,2,2,1.0,2003.0,2200000.0,,,,,,,,2200000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,2,,,2,2,,,,,5.0
1161992.0,Usme,USME: Parque Entrenubes + Danubio,1,2,2,2,2,1,1,1,1,2,2,1.0,1.0,1800000.0,6.0,2.0,1800000.0,2,2,1.0,1995.0,1800000.0,,,,,,,,1800000.0,2,,1.0,1,1.0,1,1,2,2,2,2,2,2,,,2,2,,,1.0,,9.0
1162026.0,San Cristóbal,Los Libertadores,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,1100000.0,7.0,2.0,1100000.0,2,2,1.0,2005.0,1100000.0,,,,,,,,1100000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,3.0
1162138.0,Kennedy,Gran Britalia,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,1200000.0,6.0,2.0,1200000.0,2,2,1.0,2006.0,1200000.0,,,,,,,,1200000.0,1,1.0,,2,,1,1,1,2,2,2,2,2,,,2,1,,,,,5.0
1162199.0,Fontibón,Modelia,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,7000000.0,1.0,2.0,7000000.0,2,2,1.0,99.0,7000000.0,,,,,,,,7000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,,,11.0
1162203.0,Fontibón,Modelia,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,4500000.0,7.0,2.0,4500000.0,2,2,1.0,2000.0,4500000.0,,,,,,,,4500000.0,2,,1.0,1,1.0,1,2,2,2,2,2,2,2,,,3,2,,,,,9.0
1162274.0,Engativá,Garcés Navas,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,1500000.0,11.0,1.0,1500000.0,2,2,1.0,2004.0,1500000.0,,,,,,,,1500000.0,2,,1.0,2,,1,2,2,2,2,2,1,1,,,2,2,,,,,6.0
1162280.0,Usaquén,Usaquén,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,2,1.0,2016.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,1,1.0,,1,1.0,2,2,2,2,2,1,3,3,,,3,2,,,,,13.0
1162298.0,Santa Fe,La Macarena,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,,1.0,2.0,,2,2,1.0,2019.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2,,1.0,1,1.0,2,2,2,2,2,2,1,2,,,3,2,,,,,13.0
1162307.0,Santa Fe,La Macarena,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,99.0,1.0,2.0,99.0,2,2,1.0,2004.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,2,,,3,2,,,,,13.0
1162331.0,Teusaquillo,Galerías,2,1,2,1,2,1,1,2,2,1,1,2.0,1.0,98.0,1.0,1.0,98.0,2,2,1.0,2000.0,98.0,,,,,,,,98.0,1,1.0,,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
1162337.0,Teusaquillo,Galerías,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,7300000.0,7.0,1.0,7300000.0,2,2,1.0,2007.0,7300000.0,,,,,,,,7300000.0,2,,1.0,1,2.0,2,2,2,2,2,2,1,1,,,3,2,,,,,7.0
1162354.0,Teusaquillo,Galerías,2,2,2,2,2,1,1,2,2,1,1,2.0,2.0,2804757.0,1.0,1.0,2804757.0,2,2,1.0,1982.0,2804757.0,,,,,,,,2804757.0,2,,1.0,1,2.0,1,2,2,2,2,2,1,1,,,3,2,,,,,5.0
1162364.0,Teusaquillo,Galerías,2,2,2,2,2,2,1,2,2,1,1,2.0,2.0,4890000.0,7.0,2.0,4890000.0,2,2,1.0,2011.0,4890000.0,,,,,,,,4890000.0,2,,1.0,1,1.0,1,1,2,2,2,2,1,1,,,3,2,,,,,11.0
1162367.0,Teusaquillo,Galerías,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,99.0,1.0,1.0,99.0,2,2,1.0,1990.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,3,2,,,,,9.0
1162370.0,Engativá,Las Ferias,2,2,2,2,2,1,1,1,2,2,2,1.0,1.0,2000000.0,7.0,2.0,2000000.0,2,2,1.0,2009.0,2000000.0,,,,,,,,2000000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,2,2,,,,,9.0
1162371.0,Teusaquillo,Galerías,2,2,2,2,2,2,1,2,2,1,1,1.0,2.0,1100000.0,8.0,1.0,1100000.0,2,2,1.0,2011.0,1100000.0,,,,,,,,1100000.0,2,,1.0,1,1.0,2,2,1,2,2,2,1,1,,,3,2,,,,,9.0
1162372.0,Teusaquillo,Galerías,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,8000000.0,7.0,2.0,8000000.0,2,2,1.0,2020.0,8000000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,8000000.0,2,,1.0,1,2.0,2,2,2,2,2,2,1,1,,,3,2,,,,,
1162382.0,Los Mártires,Santa Isabel,1,1,2,2,2,1,1,2,1,2,2,1.0,1.0,1500000.0,1.0,2.0,1500000.0,2,2,1.0,2019.0,1500000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1500000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,11.0
1162397.0,Los Mártires,Santa Isabel,1,1,2,2,2,1,2,1,1,2,2,2.0,2.0,2000000.0,7.0,2.0,2000000.0,1,1,1.0,2012.0,2000000.0,,,,,,,,2000000.0,2,,1.0,2,,2,2,1,2,2,2,1,1,,,2,2,,,,,9.0
1162405.0,Teusaquillo,Galerías,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,2017.0,99.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,1.0,,9.0
1163275.0,Bosa,Bosa Central,1,2,1,1,2,2,1,2,2,1,1,1.0,2.0,99.0,4.0,2.0,99.0,2,2,1.0,2013.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,3,,,1,1,,,1.0,,3.0
1163311.0,Ciudad Bolívar,Lucero,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,4500000.0,1.0,1.0,4500000.0,2,2,1.0,2013.0,4500000.0,,,,,,,,4500000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,9.0
1163314.0,Santa Fe,Lourdes,1,2,2,1,1,1,1,2,2,1,1,1.0,1.0,846000.0,7.0,2.0,846000.0,2,1,1.0,99.0,846000.0,,,,,,,,846000.0,1,1.0,,2,,2,2,2,2,2,2,1,2,,,2,2,1.0,,1.0,,3.0
1163315.0,Suba,El Rincón,2,2,2,2,2,1,1,1,1,2,2,2.0,1.0,4400000.0,1.0,1.0,4400000.0,2,2,1.0,1992.0,4400000.0,,,,,,,,4400000.0,2,,1.0,2,,1,1,2,2,2,2,1,2,,,3,2,,,,,11.0
1163326.0,Engativá,Garcés Navas,2,2,2,2,2,1,1,1,2,2,2,1.0,2.0,700000.0,3.0,2.0,700000.0,1,1,1.0,1975.0,700000.0,,,,,,,,700000.0,2,,3.0,2,,1,1,2,2,2,2,2,1,,,1,1,1.0,,,,5.0
1163564.0,Fontibón,Modelia,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,5000000.0,7.0,1.0,5000000.0,2,2,1.0,99.0,5000000.0,,,,,,,,5000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
1163600.0,Engativá,Álamos,2,2,2,2,2,1,1,2,2,1,1,1.0,1.0,1350000.0,7.0,2.0,1350000.0,2,2,1.0,2001.0,1350000.0,,,,,,,,1350000.0,2,,1.0,2,,2,1,2,2,2,2,1,2,,,2,2,,,,,5.0
1163602.0,Engativá,Álamos,1,2,2,2,2,2,1,2,2,1,1,2.0,1.0,6000000.0,7.0,1.0,6000000.0,2,2,1.0,2005.0,6000000.0,,,,,,,,6000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,2,,,,,9.0
1163608.0,Antonio Nariño,Restrepo,2,1,2,2,2,2,1,2,2,2,2,1.0,2.0,500000.0,7.0,2.0,500000.0,2,2,1.0,1995.0,500000.0,,,,,,,,500000.0,2,,1.0,2,,1,1,2,2,2,2,1,1,,,2,2,1.0,,,,5.0
1163609.0,Antonio Nariño,Restrepo,2,1,2,1,2,1,1,2,2,2,2,2.0,1.0,3000000.0,11.0,1.0,3000000.0,2,2,1.0,1942.0,3000000.0,,,,,,,,3000000.0,2,,3.0,1,1.0,1,1,2,2,2,2,2,2,,,2,2,,,,,9.0
1163622.0,Rafael Uribe Uribe,Quiroga,2,1,2,2,1,2,1,1,1,2,2,1.0,1.0,1400000.0,1.0,2.0,1400000.0,1,1,1.0,1980.0,1400000.0,,,,,,,,1400000.0,1,1.0,,1,1.0,1,2,1,2,2,2,1,2,,,2,2,1.0,,1.0,,8.0
1163641.0,Engativá,Álamos,2,1,2,2,2,1,1,2,2,2,1,1.0,1.0,5500000.0,7.0,2.0,5500000.0,2,1,1.0,2008.0,5500000.0,,,,,,,,5500000.0,2,,1.0,1,1.0,1,2,2,2,2,2,2,2,,,2,2,,,1.0,,11.0
1163647.0,Engativá,Garcés Navas,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,1200000.0,7.0,1.0,1200000.0,2,1,1.0,2007.0,1200000.0,,,,,,,,1200000.0,1,1.0,,1,1.0,1,2,2,2,2,2,2,2,,,2,1,,,,,7.0
1163654.0,San Cristóbal,Los Libertadores,2,2,2,2,1,2,1,1,2,1,1,1.0,2.0,300000.0,7.0,2.0,300000.0,1,1,1.0,1981.0,300000.0,,,,,,,,300000.0,2,,1.0,2,,1,1,2,2,2,2,1,1,,,2,1,1.0,,1.0,,3.0
1163674.0,Suba,La Alhambra,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,9000000.0,1.0,1.0,9000000.0,2,2,1.0,2021.0,9000000.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,9000000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,1,2,,,,,11.0
1163703.0,Suba,La Alhambra,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,5000000.0,1.0,1.0,5000000.0,2,2,1.0,2019.0,5000000.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5000000.0,2,,1.0,1,1.0,1,1,2,2,2,2,1,1,,,1,2,,,,,13.0
1163704.0,Fontibón,Ciudad Salitre Occidental,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,98.0,1.0,2.0,98.0,2,2,1.0,2005.0,98.0,,,,,,,,98.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
1163706.0,Fontibón,Ciudad Salitre Occidental,1,2,1,1,1,2,1,1,2,1,1,1.0,1.0,2800000.0,7.0,2.0,2800000.0,2,2,1.0,2010.0,2800000.0,,,,,,,,2800000.0,1,1.0,,2,,1,2,2,2,2,2,1,1,,,2,2,,,,,9.0
1163707.0,Los Mártires,La Sabana,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,3000000.0,1.0,1.0,3000000.0,2,2,1.0,1995.0,3000000.0,,,,,,,,3000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1163709.0,Los Mártires,La Sabana,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,3000000.0,7.0,1.0,3000000.0,2,2,1.0,2008.0,3000000.0,,,,,,,,3000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1163727.0,Suba,Niza,1,2,2,2,2,1,2,2,2,1,1,1.0,1.0,3500000.0,1.0,1.0,3500000.0,2,2,1.0,2005.0,3500000.0,,,,,,,,3500000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,1.0,,11.0
1163729.0,Suba,Niza,1,2,2,2,1,1,2,2,2,1,1,2.0,1.0,7500000.0,1.0,1.0,7500000.0,2,2,1.0,2004.0,7500000.0,,,,,,,,7500000.0,1,1.0,,1,1.0,1,2,2,2,2,2,2,1,,,3,2,,,,,13.0
1163733.0,Usaquén,USAQUÉN: Country Club + Santa Bárbara,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,6000000.0,7.0,1.0,6000000.0,2,2,1.0,2019.0,6000000.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,6000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,9.0
1163742.0,Suba,El Prado,1,1,1,1,2,1,1,2,2,1,1,1.0,1.0,8000000.0,1.0,1.0,8000000.0,2,1,1.0,2014.0,8000000.0,,,,,,,,8000000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,2,2,,,,,11.0
1163759.0,Suba,El Prado,1,2,2,2,2,2,2,1,2,1,1,2.0,1.0,,1.0,2.0,,2,2,1.0,2012.0,,,,,,,,,,2,,1.0,1,1.0,2,1,2,2,2,2,2,1,,,3,2,,,,,13.0
1163773.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,5000000.0,1.0,2.0,5000000.0,2,2,1.0,2006.0,5000000.0,,,,,,,,5000000.0,2,,3.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,13.0
1163774.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,4500000.0,1.0,2.0,4500000.0,2,2,1.0,2005.0,4500000.0,,,,,,,,4500000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1163775.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,7500000.0,1.0,2.0,7500000.0,2,2,1.0,1993.0,7500000.0,,,,,,,,7500000.0,2,,1.0,1,2.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1163776.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,9000000.0,1.0,1.0,9000000.0,2,2,1.0,2003.0,9000000.0,,,,,,,,9000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,1,,,3,2,,,,,11.0
1163784.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,7850000.0,1.0,1.0,7850000.0,2,2,1.0,2000.0,7850000.0,,,,,,,,7850000.0,2,,1.0,1,2.0,2,2,2,2,2,2,1,1,,,3,2,,,,,12.0
1163810.0,Usaquén,Verbenal,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,835000.0,4.0,2.0,835000.0,2,1,2.0,1998.0,835000.0,,,,,,,,835000.0,2,,2.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,5.0
1163811.0,Usaquén,Verbenal,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,2.0,2012.0,1400000.0,,,,,,,,1400000.0,2,,2.0,2,,1,2,1,2,2,2,1,1,,,2,2,,,,,5.0
1163871.0,Bosa,Bosa Central,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,1500000.0,9.0,2.0,1500000.0,2,2,1.0,1999.0,1500000.0,,,,,,,,1500000.0,2,,1.0,1,1.0,2,2,2,2,2,2,3,2,,,2,2,,,,,6.0
1163891.0,Teusaquillo,Ciudad Salitre Oriental,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,99.0,11.0,1.0,99.0,2,2,1.0,2009.0,99.0,,,,,,,,99.0,2,,2.0,2,,2,2,1,2,2,2,1,1,,,3,2,,,,,11.0
1163894.0,San Cristóbal,San Blas,1,2,2,2,2,1,1,2,1,2,2,1.0,1.0,908600.0,7.0,2.0,908600.0,2,1,1.0,2016.0,908600.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,908600.0,2,,3.0,2,,1,1,1,2,2,2,1,2,,,2,1,,,,,4.0
1163919.0,San Cristóbal,LA GLORIA,1,2,2,2,2,1,1,2,2,2,2,1.0,1.0,908000.0,7.0,2.0,908000.0,1,1,1.0,2000.0,908000.0,,,,,,,,908000.0,2,,1.0,2,,2,2,2,2,2,2,2,1,,,2,2,,,,,6.0
1163930.0,Engativá,ENGATIVÁ: Santa Cecilia + Jardín  Botánico,2,1,2,1,1,1,1,1,2,1,1,1.0,1.0,7000000.0,7.0,2.0,7000000.0,2,2,1.0,2016.0,7000000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,1.0,,13.0
1163934.0,Santa Fe,La Macarena,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,2100000.0,7.0,1.0,2100000.0,2,2,1.0,1997.0,2100000.0,,,,,,,,2100000.0,2,,1.0,2,,2,2,2,2,2,2,2,3,,,2,2,,,,,7.0
1163954.0,Engativá,Garcés Navas,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2000000.0,7.0,1.0,2000000.0,2,1,1.0,2009.0,2000000.0,,,,,,,,2000000.0,2,,1.0,2,,2,2,1,1,1,1,2,2,,,2,2,,1.0,,,12.0
1164008.0,Engativá,Álamos,1,1,2,2,2,1,1,2,2,1,1,2.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,2017.0,99.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,99.0,2,,1.0,1,2.0,2,1,2,2,2,2,1,2,,,2,2,,,1.0,,9.0
1164011.0,Engativá,ENGATIVÁ: Santa Cecilia + Jardín  Botánico,2,2,2,2,2,2,1,1,1,2,2,1.0,1.0,4000000.0,7.0,1.0,4000000.0,2,2,1.0,1995.0,4000000.0,,,,,,,,4000000.0,2,,1.0,1,2.0,1,1,2,2,2,2,2,2,,,3,2,,,,,9.0
1164012.0,Kennedy,Las Margaritas,1,2,2,2,2,2,1,1,1,2,2,1.0,1.0,910000.0,7.0,2.0,910000.0,2,2,1.0,2015.0,910000.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,910000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,5.0
1164022.0,Engativá,ENGATIVÁ: Santa Cecilia + Jardín  Botánico,2,2,2,2,2,2,1,2,2,1,1,3.0,2.0,500000.0,2.0,2.0,500000.0,2,2,1.0,99.0,500000.0,,,,,,,,500000.0,1,1.0,,2,,1,2,2,2,2,2,2,3,,,1,1,,,,,4.0
1164032.0,Usaquén,Los Cedros,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,1998.0,99.0,,,,,,,,99.0,2,,1.0,1,2.0,1,2,2,2,2,2,1,2,,,3,2,,,,,11.0
1164047.0,Usaquén,Toberín,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,10000000.0,1.0,1.0,10000000.0,2,2,1.0,2015.0,10000000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
1164051.0,Usaquén,Toberín,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,1400000.0,7.0,1.0,1400000.0,2,2,1.0,1997.0,1400000.0,,,,,,,,1400000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,7.0
1164056.0,Engativá,Minuto de Dios,2,2,2,2,2,1,1,2,2,1,1,1.0,1.0,1000000.0,7.0,2.0,1000000.0,2,2,1.0,1978.0,1000000.0,,,,,,,,1000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,2,2,,,2,2,,,,,5.0
1164090.0,Rafael Uribe Uribe,Marco Fidel Suárez,2,2,2,2,2,1,1,2,2,2,2,1.0,2.0,800000.0,1.0,2.0,800000.0,1,1,1.0,1985.0,800000.0,,,,,,,,800000.0,2,,1.0,2,,2,2,2,2,2,2,3,3,,,2,1,,,,,5.0
1164131.0,San Cristóbal,LA GLORIA,2,2,2,1,1,1,1,1,2,1,1,1.0,2.0,800000.0,7.0,2.0,800000.0,2,2,2.0,2008.0,800000.0,,,,,,,,800000.0,2,,3.0,2,,2,2,2,2,2,2,3,2,,,2,1,,,,,5.0
1164134.0,San Cristóbal,LA GLORIA,2,2,2,1,2,1,1,1,2,1,1,1.0,1.0,908526.0,4.0,2.0,908526.0,2,1,1.0,2008.0,908526.0,,,,,,,,908526.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,3,,,2,1,,,,,5.0
1164140.0,San Cristóbal,LA GLORIA,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,908256.0,7.0,2.0,908256.0,1,1,1.0,1973.0,908256.0,,,,,,,,908256.0,2,,3.0,2,,2,2,2,2,2,2,3,3,,,1,2,,,,,5.0
1164142.0,San Cristóbal,LA GLORIA,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,2001.0,1300000.0,,,,,,,,1300000.0,2,,1.0,2,,2,1,2,2,2,2,3,3,,,2,2,,,,,3.0
1164153.0,San Cristóbal,LA GLORIA,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,908252.0,7.0,2.0,908252.0,2,2,2.0,2011.0,908252.0,,,,,,,,908252.0,2,,3.0,2,,2,1,2,2,2,2,3,3,,,2,2,,,,,3.0
1164164.0,San Cristóbal,LA GLORIA,2,2,1,2,1,2,1,2,2,1,1,1.0,1.0,1500000.0,7.0,2.0,1500000.0,2,1,2.0,1971.0,1500000.0,,,,,,,,1500000.0,2,,3.0,1,1.0,2,1,1,2,2,2,2,3,,,2,2,,,,,5.0
1164173.0,San Cristóbal,Los Libertadores,1,2,2,2,1,2,1,2,2,1,1,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,2,1.0,2005.0,1300000.0,,,,,,,,1300000.0,1,1.0,,2,,2,2,2,2,2,2,1,2,,,2,2,,,1.0,,5.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,1.0,2011.0,1400000.0,,,,,,,,1400000.0,1,1.0,,1,1.0,1,2,2,2,2,2,2,3,,,1,1,,,,,6.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,1.0,2011.0,1400000.0,,,,,,,,1400000.0,1,1.0,,1,1.0,1,2,2,2,2,2,2,3,,,1,1,,,,,8.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,1.0,2011.0,1400000.0,,,,,,,,1400000.0,1,1.0,,1,1.0,1,2,2,2,2,2,2,2,,,1,2,,,,,6.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,1.0,2011.0,1400000.0,,,,,,,,1400000.0,1,1.0,,1,1.0,1,2,2,2,2,2,2,2,,,1,2,,,,,8.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,2.0,2011.0,1400000.0,,,,,,,,1400000.0,2,,3.0,2,,2,2,2,2,2,2,2,3,,,1,1,,,,,6.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,2.0,2011.0,1400000.0,,,,,,,,1400000.0,2,,3.0,2,,2,2,2,2,2,2,2,3,,,1,1,,,,,8.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,2.0,2011.0,1400000.0,,,,,,,,1400000.0,2,,3.0,2,,2,2,2,2,2,2,2,2,,,1,2,,,,,6.0
1164181.0,San Cristóbal,Los Libertadores,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1400000.0,7.0,2.0,1400000.0,2,1,2.0,2011.0,1400000.0,,,,,,,,1400000.0,2,,3.0,2,,2,2,2,2,2,2,2,2,,,1,2,,,,,8.0
